smooth,raw,prob,normit,gombit,base2,base10,smooth_obj,raw_obj,prob_obj,normit_obj,gombit_obj,base2_obj,base10_obj,img_freq,instance_freq
11.12833964346494,10.4160117329377,10.415981783402664,4.013211601960621,10.415996758207909,15.027128472950478,4.52361641905437,13.66834490208812,12.956026187226046,12.956023825280763,4.576690962130554,12.956025006238592,18.69159472993856,5.626730680506299,3,3
5.220936283983393,4.221606341833028,4.206822545648791,2.1787518881462717,4.214223550417222,6.090490533947907,1.833420339025857,6.370576619556739,5.37074510858692,5.366083595830172,2.600775520340316,5.368415257612593,7.748347334037007,2.3324849643681804,1470,5907
11.12833964346494,10.4160117329377,10.415981783402664,4.013211601960621,10.415996758207909,15.027128472950478,4.52361641905437,13.445201350773909,12.668344114774264,12.668340965512648,4.516112764407018,12.668342540140577,18.276557230659716,5.501791943897999,3,4
11.41602171591672,10.821476841045865,10.821456874788838,4.107872079664292,10.821466857932462,15.612090973671634,4.699707678110052,13.66834490208812,12.956026187226046,12.956023825280763,4.576690962130554,12.956025006238592,18.69159472993856,5.626730680506299,2,3
7.283525387730244,6.288877347892608,6.2870187784556615,2.9015102134134483,6.287948207102474,9.072932162563603,2.731224729556117,8.49219516951429,7.493607809997582,7.493051023906788,3.2602189887536794,7.493329429869348,10.810990825850318,3.2544325214290617,186,707
8.170828582731147,7.183890681319479,7.183131683160564,3.1713311802680284,7.183511206243242,10.364163460228049,3.119924081493242,10.267147520425963,9.275514982782626,9.275421288007852,3.73544870806528,9.275468135760985,13.381739467351773,4.02830497383343,76,119
9.218797138580502,8.256527483584328,8.256267891143,3.4706928114286173,8.256397690171719,11.911651255530542,3.5857643258032152,11.620652058722863,10.653441094231999,10.653417474528126,4.068884034947668,10.653429284402366,15.369666635051198,4.626730680506299,26,30
6.797606303178609,5.80089121609644,5.797861774225864,2.745074540360414,5.799376877557695,8.368916990198683,2.519295045271728,9.05075219610147,8.053223597933005,8.052905472414057,3.4157141612738795,8.053064539390206,11.618345747907922,3.497470570115356,303,404
5.909336083636629,4.9106801970053375,4.903285447824874,2.438828715619172,4.906985100843885,7.084613967611238,2.1326813119509915,8.132981079056881,7.133966971645472,7.133169104185396,3.1568015745121274,7.133568064440064,10.292138771858578,3.0982424898656804,738,1013
5.019092060700575,4.0196377876552765,4.001515090205525,2.097843891736416,4.0105901235663985,5.799111502420152,1.745706510428482,7.154002650190005,6.154372439126454,6.152246006254374,2.8591075500881526,6.153309411095245,8.87888259771145,2.6728099898900757,1799,2698
4.946771399120949,3.9472783455925704,3.927782349926408,2.068273038105705,3.9375461849529523,5.694718894194793,1.7142812040270503,5.9464423649005305,4.946552337956729,4.939419084414276,2.451765057748056,4.94298783132236,7.13636652746788,2.1482603848202366,1934,9028
5.130644546606322,4.1312558746134265,4.115062777827388,2.1428469884261796,4.123170251879183,5.960142362948188,1.7941816296750037,7.215901703608727,6.216295160337038,6.214296535695982,2.8786938777284106,6.215296014454012,8.96821820052031,2.699702686016266,1609,2536
5.122602437070239,4.1232087869304515,4.106883783432707,2.1396267183513658,4.115057389562719,5.948532869454361,1.790686823898896,6.764346671983694,5.764596857189666,5.761455267931069,2.7331424574065295,5.76302647379296,8.316555298591636,2.5035326054743,1622,3984
8.776964386301461,7.801051954901502,7.800642566930792,3.3464249480316948,7.80084726789941,11.25453896905355,3.3879538170542975,11.011587995373459,10.029286785159005,10.029242694593828,3.9210084061586277,10.029264739956641,14.469202308602112,4.355663908219761,41,56
10.90519609215073,10.12832966048592,10.128289727573208,3.9448071362333814,10.128309694097286,14.612090973671634,4.3986776824460705,13.108729114152696,12.2628790066661,12.262874282769957,4.429440897103648,12.262876644727417,17.69159472993856,5.325700684842317,4,6
10.029727354796831,9.11672874880744,9.116618929460156,3.6953007780402714,9.116673839636325,13.152659355034336,3.959344988615808,11.18343825230012,10.204490874184096,10.204453869733717,3.96302015367051,10.20447237201492,14.721968378982078,4.431754077290243,11,47
6.91251518370513,5.916202062607435,5.91350300563827,2.782701636997866,5.914852837660672,8.535275376620802,2.569373909615046,9.234556332855648,8.23752731593095,8.237262743375503,3.465587102150232,8.237395032569902,11.884239807880956,3.5775126578361167,270,336
6.656700850101371,5.659552099403383,5.656061938803451,2.6983623839741635,5.6578075266542545,8.165007747461981,2.4579122468148533,7.955437519654917,6.956262837303369,6.955309733104986,3.104610059615582,6.9557863230545225,10.03576589849776,3.021066564909511,349,1210
8.75343388889127,7.776954403322442,7.776535028185241,3.3397380652644486,7.776744723082076,11.219773550892874,3.3774883833761327,11.065655216643735,10.084346562342033,10.0843048338207,3.934254552642118,10.084325698153954,14.548636776096517,4.379576065625172,42,53
5.800463474675359,4.80166782092874,4.793417850571184,2.399174864898361,4.797545671665481,6.927342353250008,2.085337838561763,8.287296137942619,7.288446761233805,7.28776313892267,3.201576581924583,7.288104969550671,10.515005998215237,3.165332210049469,823,868
10.568723855529518,9.722864552377755,9.722804652410682,3.8465425257982133,9.722834602544072,14.027128472950478,4.222586423390389,11.75880239720368,10.796541937872673,10.796521467494884,4.102107841768457,10.796531702700657,15.576117512518625,4.688878587255143,6,26
8.622813706474204,7.643423010697919,7.642943710467067,3.3024707665762856,7.6431833701544125,11.027128472950478,3.319496436398446,10.004783255958472,9.011213358974908,9.011091317832719,3.6684060047222764,9.011152339024518,13.000432825385479,3.9135202370556694,48,155
11.12833964346494,10.4160117329377,10.415981783402664,4.013211601960621,10.415996758207909,15.027128472950478,4.52361641905437,13.66834490208812,12.956026187226046,12.956023825280763,4.576690962130554,12.956025006238592,18.69159472993856,5.626730680506299,3,3
8.75343388889127,7.776954403322442,7.776535028185241,3.3397380652644486,7.776744723082076,11.219773550892874,3.3774883833761327,7.830614454922179,6.831342796331841,6.830262805632475,3.0674666565241857,6.830802849581293,9.855544374880491,2.9668144804364482,42,1371
9.29575817971663,8.336570191257865,8.336330569858527,3.4921297672941978,8.33645038295052,12.027128472950478,3.620526432062427,9.6079018915417,8.612220765372362,8.612038879260124,3.565084381996611,8.6121298236949,12.42480818924366,3.740239955333817,24,231
9.681420660528614,8.742035299366028,8.741875558146464,3.598988818350511,8.741955429819356,12.612090973671634,3.7966176911181084,12.010116825484586,11.058906202340165,11.058890455932904,4.1623959429983755,11.058898329143572,15.954629135772354,4.80282193956198,16,20
6.107754018515516,5.109395563574968,5.1033375181619345,2.509814349454957,5.106368070031074,7.371299641509678,2.2189822991215644,7.500828411199778,6.501351870293736,6.499849333939752,2.9674494833305167,6.500600696184071,9.37946810234696,2.8235012421799555,605,1907
6.04228771008393,5.043824517823208,5.037354596308735,2.4865712673660925,5.040591301227211,7.276700618977709,2.190505155778949,8.079225335752056,7.08015956486911,7.079317571650616,3.141077003879916,7.079738597799592,10.214511092939226,3.074874230017183,646,1069
5.038161623420925,4.038718052238413,4.020940925390141,2.1055887371010087,4.029842656539559,5.826638505513092,1.753992964050192,7.3870131716230185,6.387480220575007,6.385796313229317,2.9322662986628347,6.386638385049848,9.215186037999905,2.7740474130618917,1765,2137
11.41602171591672,10.821476841045865,10.821456874788838,4.107872079664292,10.821466857932462,15.612090973671634,4.699707678110052,13.956026974539899,13.36149129533421,13.361489720704641,4.660837257828832,13.36149050805149,19.276557230659716,5.80282193956198,2,2
7.678352097633352,6.6863102843035085,6.6850616264482925,3.0238553688527015,6.685686020340302,9.646306689009547,2.9038276607659768,9.812892248148367,8.818196513064207,8.818048487046001,3.6187494001737286,8.8181225009678,12.721968378982078,3.8296940859622812,125,188
5.255517876487731,4.256211871010503,4.241934532168062,2.1923838477454733,4.2490816950083765,6.140415759279589,1.8484493293909767,6.056749813007293,5.056872703882948,5.0504869230970995,2.491210413333698,5.053681512580965,7.295525172298692,2.196171910983541,1420,8085
7.565874114206663,6.572981598996505,6.571582997369922,2.98940122615194,6.572282379686826,9.482807956726667,2.8546096380957953,7.9293561716972984,6.930160213400731,6.929181890807104,3.0968802819496357,6.929671091983656,9.998107772439235,3.0097303393853996,140,1242
10.90519609215073,10.12832966048592,10.128289727573208,3.9448071362333814,10.128309694097286,14.612090973671634,4.3986776824460705,13.445201350773909,12.668344114774264,12.668340965512648,4.516112764407018,12.668342540140577,18.276557230659716,5.501791943897999,4,4
6.736981681362174,5.7400724760614015,5.736852763053881,2.7250553626041216,5.7384630514972494,8.281174095557017,2.492881802078202,7.941497154500921,6.942311031183244,6.941344529791573,3.1004805599590033,6.941827819409292,10.015637696996812,3.015007372498957,322,1227
8.40376014041152,7.42027945938371,7.4196802981914285,3.239364561110549,7.419979893745641,10.705200378063115,3.2225864233903896,9.736519269363793,8.741432496852367,8.741272659303668,3.5988320338268007,8.741352579142527,12.611221313474541,3.7963558973127483,60,203
11.41602171591672,10.821476841045865,10.821456874788838,4.107872079664292,10.821466857932462,15.612090973671634,4.699707678110052,12.752054170213963,11.857413898557935,11.857406812705353,4.341184670898763,11.85741035563436,17.106632229217404,5.149609425786636,2,9
7.06789663291852,6.072206311084017,6.06989756832274,2.8329431114431483,6.071052161798932,8.760341932255576,2.637125693881889,8.672823245801911,7.67451593899439,7.674051315716754,3.311181074782277,7.674283636350288,11.071986086410513,3.3329999235838166,231,590
6.70349301160813,5.706481531625366,5.703151645094435,2.713946154062269,5.704817050365857,8.232712606600373,2.4782934402677133,6.672120975118373,5.672349046942719,5.668903341729079,2.702619202102635,5.670626689039375,8.1834698402155,2.4634698905163925,333,4369
4.943160355733561,3.9436654384367995,3.924098183258735,2.0667881772831502,3.933897764024998,5.68950657095797,1.7127121383856703,6.842884865832812,5.84315555944909,5.84025166917073,2.7589153151330246,5.841703965667324,8.42989154875998,2.537650216371048,1941,3683
6.6065510664159,5.609262173551239,5.6055916739134295,2.6815798176356895,5.6074274850892545,8.092454720828421,2.4360716095219437,8.674516726308244,7.676212292242568,7.675748456644675,3.3116557146836794,7.675980383408052,11.074433406829256,3.3337366404388593,367,589
4.952992258996051,3.953502432075572,3.9341285837599824,2.0708291733207846,3.943831147285464,5.7036983528978835,1.7169842904415067,6.6709774644162945,5.671205274657442,5.66775561927752,2.7022389593171523,5.66948094280587,8.181819725611623,2.4629731565243427,1922,4374
9.570195025418391,8.624252263709645,8.624072553043334,3.568238688036039,8.624162409721889,12.442165972229322,3.745465168670727,10.99419625266159,10.011587208059606,10.01154233014524,3.9167417289910262,10.01156476918614,14.443667216494974,4.34797707955347,18,57
8.107914757320579,7.120174866933371,7.119365914482622,3.1527774225532132,7.119770417974774,10.27224097078701,3.0922526548953835,10.479928284704627,9.490290284426319,9.490214699410068,3.7891488545645493,9.490252492155884,13.69159472993856,4.121580702186392,81,96
11.821486824024886,11.51462402160581,11.514614038527128,4.265270027909783,11.514619030074682,16.612090973671634,5.000737673774033,13.956026974539899,13.36149129533421,13.361489720704641,4.660837257828832,13.36149050805149,19.276557230659716,5.80282193956198,1,2
4.990072778299471,3.990602606399685,3.9719409870856426,2.086016385241269,3.9812863073686957,5.757222590411398,1.7330966914281176,6.62802745002301,5.628245648804414,5.624644295234071,2.6879250640395655,5.626445512425328,8.119842086435014,2.4443160280717446,1852,4566
6.448525914481083,5.450838812918202,5.446536870412506,2.628136537231507,5.448688612778123,7.863898124082174,2.367269218194447,8.397912739029618,7.399198125526508,7.398586195229662,3.2333475405809193,7.398892175980549,10.674786442252007,3.2134309164250467,430,777
7.001205258419849,6.0052356849778326,6.002766831739986,2.811466913759063,6.004001512327084,8.663723742086956,2.6080407205143676,8.121216237477295,7.122190584321647,7.121383261505821,3.153365828220438,7.121786950070866,10.275149036266908,3.093128069834188,247,1025
7.96075711298429,6.971329239335806,6.970390394046467,3.1090641839564537,6.970859853417443,10.057502121993997,3.0276098201743347,9.311636075398527,8.31484556371492,8.314600679028006,3.4863229568086638,8.314723123870372,11.995786460529114,3.6110915461991233,94,311
9.423591551226515,8.470101583882387,8.469891918298224,3.52763669125591,8.469996752921782,12.219773550892874,3.678518379040114,11.91914504727886,10.963596022535839,10.963578701474216,4.140586970642505,10.96358736201744,15.81712561202242,4.761429254403755,21,22
5.006943926764928,4.007482941878202,3.9891365762697304,2.092898781248883,3.998323783581754,5.781575766694796,1.7404277279791132,5.699506146330286,4.699591882918714,4.690451244480983,2.361565037143576,4.69502504500039,6.780077903688854,2.0410068219489106,1821,11557
9.681420660528614,8.742035299366028,8.741875558146464,3.598988818350511,8.741955429819356,12.612090973671634,3.7966176911181084,12.221425919151793,11.282049753654373,11.282037156548402,4.213054239009179,11.282043455104708,16.276557230659716,4.899731952570036,16,16
9.949684647123293,9.02971737181781,9.029597568295443,3.673135136932775,9.029657470655016,13.027128472950478,3.9215564277264083,12.489689905746472,11.569731826106155,11.569722378291551,4.2775572169665494,11.56972710219928,16.69159472993856,5.024670689178336,12,12
9.25653746656335,8.295748196737609,8.295498589867131,3.481211359187084,8.29562339589841,11.968234783896909,3.6027976651019955,9.856142231942183,8.861681625003945,8.861539898411626,3.6299891813344156,8.861610762544561,12.784704134330042,3.848579430122655,25,180
8.776964386301461,7.801051954901502,7.800642566930792,3.3464249480316948,7.80084726789941,11.25453896905355,3.3879538170542975,10.943765399034698,9.960293913672054,9.960246673706404,3.9043532483357897,9.96027029378127,14.369666635051198,4.325700684842317,41,60
7.013375794040104,6.017455796312608,6.015016965741877,2.8153958776117385,6.0162366288561735,8.681353636108748,2.613347847435304,9.311636075398527,8.31484556371492,8.314600679028006,3.4863229568086638,8.314723123870372,11.995786460529114,3.6110915461991233,244,311
10.435192462904995,9.568713872550497,9.568643988906736,3.808588359406424,9.568678930931398,13.80473605161403,4.155639633759776,11.876585432860065,10.919144259965005,10.91912615157527,4.130379736292787,10.919135205785107,15.752995274602704,4.742124099208368,7,23
11.821486824024886,11.51462402160581,11.514614038527128,4.265270027909783,11.514619030074682,16.612090973671634,5.000737673774033,14.361492082648065,14.054638475894155,14.05463768857968,4.801523745045797,14.054638082268905,20.276557230659716,6.103851935225961,1,1
8.801061937880522,7.825744567491873,7.825345166587912,3.353264897670519,7.8255448736864945,11.290162878784272,3.398677682446071,9.684001235080347,8.688662460872303,8.688493961445905,3.5850834331505883,8.68857821234178,12.53509024425857,3.7734381618767703,40,214
8.801061937880522,7.825744567491873,7.825345166587912,3.353264897670519,7.8255448736864945,11.290162878784272,3.398677682446071,9.045826077765415,8.048285316292421,8.047965615642896,3.4143690774361204,8.048125470226354,11.611221313474541,3.495325901648767,40,406
7.860673654427307,6.8702331224644375,6.8691943481246405,3.079071270814566,6.86971378025504,9.911651255530542,2.9837043344752527,10.011214146288763,9.017685873480525,9.017564619748281,3.670060822395976,9.017625247226919,13.009770689964816,3.9163312143894977,104,154
5.092858210940184,4.093446493010417,4.076624146228988,2.127684120003503,4.085047110898197,5.905594955610447,1.777761223880642,7.023253932582475,6.023578295653537,6.021154369260794,2.8173626393406908,6.022366577266283,8.690186535545752,2.6160068151145253,1671,3075
8.602610999156685,7.622803723495183,7.622314435399587,3.2966834969279786,7.622559089422478,10.997381129556427,3.3105415937455196,10.226325525905708,9.234356910289119,9.234259278566919,3.7250791960532172,9.234308094825302,13.32236092027284,4.010430250063726,49,124
7.017465779291629,6.021562578265262,6.019133755049936,2.816715246823732,6.0203484124568325,8.687278470065854,2.615131400175721,9.29573748933073,8.298896262307244,8.29864744007763,3.4820544238165843,8.298771853771955,11.972776482482614,3.604164852607557,243,316
11.41602171591672,10.821476841045865,10.821456874788838,4.107872079664292,10.821466857932462,15.612090973671634,4.699707678110052,13.66834490208812,12.956026187226046,12.956023825280763,4.576690962130554,12.956025006238592,18.69159472993856,5.626730680506299,2,3
7.021572561244282,6.025686295449123,6.023267479489059,2.8180395374882385,6.024477131247039,8.69322773639704,2.616922307793602,7.907867083755373,6.908654008179767,6.907654407070466,3.090499212004134,6.908154249258506,9.96708087681861,3.0003903131312564,242,1269
6.9088319382888335,5.912505200726109,5.909796133696833,2.7815018854507985,5.911150973004957,8.529941932317763,2.5677683828996276,8.618488894838581,7.620091957106702,7.619601340049454,3.2959217215657213,7.619846658607503,10.993468877635715,3.3093638885667915,271,623
7.860673654427307,6.8702331224644375,6.8691943481246405,3.079071270814566,6.86971378025504,9.911651255530542,2.9837043344752527,7.397829171727631,6.398301309463972,6.396635540697819,2.9356250341593726,6.397468540696968,9.230797569277033,2.7787469522545534,104,2114
